case_kind,comparison,metric,n,mean_difference,ci_low,ci_high,cohen_dz,candidate_only,reference_only,discordant,mcnemar_exact_p
narrow_multi_obstacle,MIKU-B2,jerk_rms_mps3,100,-0.24412515079286184,-0.28425237121578795,-0.2050433432679039,-1.199496992853946,,,,
narrow_multi_obstacle,MIKU-B2,runtime_ms,100,-40.11260584346019,-47.66331229356001,-33.37414282243117,-1.1122795246653119,,,,
interleaved_dynamic,MIKU-B0,success,100,0.06,0.02,0.11,0.25137917447891767,6,0,6,0.03125
interleaved_dynamic,MIKU-B0,collision,100,-0.06,-0.11,-0.02,-0.25137917447891767,0,6,6,0.03125
interleaved_dynamic,MIKU-B0,min_clearance_m,100,0.07001090578227018,0.06361135675457362,0.07668845898652053,2.1078597851283063,,,,
interleaved_dynamic,MIKU-B0,progress_ratio,100,0.0,0.0,0.0,0.0,,,,
interleaved_dynamic,MIKU-B0,penalized_travel_time_s,100,-0.3,-0.55,-0.1,-0.2513791744789176,,,,
interleaved_dynamic,MIKU-B0,average_speed_mps,100,2.496664431195228e-08,-5.0292980454336164e-08,1.0524708611070465e-07,0.06304629404459312,,,,
interleaved_dynamic,MIKU-B0,jerk_rms_mps3,100,0.015134832465035015,0.012584404673838374,0.01778580956257317,1.0984127798578733,,,,
interleaved_dynamic,MIKU-B0,runtime_ms,100,8.827952837455086,6.989462387005915,10.424861376421177,0.9868545550442253,,,,
interleaved_dynamic,MIKU-B1,success,100,0.25,0.17,0.33,0.5744562646538028,25,0,25,5.960464477539063e-08
interleaved_dynamic,MIKU-B1,collision,100,-0.02,-0.05,0.0,-0.1421410624438029,0,2,2,0.5
interleaved_dynamic,MIKU-B1,min_clearance_m,100,-0.09231805344555365,-0.19526937601051952,-0.005225171530616808,-0.19318262200284947,,,,
interleaved_dynamic,MIKU-B1,progress_ratio,100,0.1454545401957427,0.09477272384165376,0.19921306109390566,0.5402656653263455,,,,
interleaved_dynamic,MIKU-B1,penalized_travel_time_s,100,-1.25,-1.7,-0.85,-0.574456264653803,,,,
interleaved_dynamic,MIKU-B1,average_speed_mps,100,0.45687711979674284,0.29690434564598556,0.6240260319459223,0.5398595318257562,,,,
interleaved_dynamic,MIKU-B1,jerk_rms_mps3,100,-0.00778138622821603,-0.02370530236378679,0.006757180482202927,-0.09922410791780427,,,,
interleaved_dynamic,MIKU-B1,runtime_ms,100,4.2424781183945015,1.9403224698617123,6.335902217106194,0.37293648453625955,,,,
interleaved_dynamic,MIKU-B2,success,100,0.03,0.0,0.07,0.1749815896059666,3,0,3,0.25
interleaved_dynamic,MIKU-B2,collision,100,-0.03,-0.07,0.0,-0.1749815896059666,0,3,3,0.25
interleaved_dynamic,MIKU-B2,min_clearance_m,100,0.04070452437681174,0.028031758240859583,0.05232782169091528,0.6452698009686383,,,,
