schema_version,case_kind,seed,method,method_label,success,reached,collision,min_clearance_m,min_ttc_s,arrival_time_s,penalized_travel_time_s,progress_ratio,average_speed_mps,path_length_m,max_longitudinal_acceleration_mps2,max_lateral_acceleration_mps2,jerk_rms_mps3,time_window_violations,degraded_stop,runtime_ms,iterations,iterative_converged,joint_search_status,joint_domain_size,joint_evaluated_candidates,joint_expanded_spatial_branches,joint_absolute_gap
miku-random-v3,vehicle_cut_in,19,MIKU,MIKU,1,1,0,2.4622454842569867,1.7284872423314699,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.6774890430201101,0.0,0.4682359253902019,0,0,4.088037007022649,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,20,B0,B0-TimeBlind,1,1,0,0.29006258821996855,0.7161089770795172,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7942590550881716,0.0,0.5444931066825561,0,0,6.442747020628303,1,1,,,,,
miku-random-v3,vehicle_cut_in,20,B1,B1-TimeAwareGreedy,1,1,0,0.29006258821996855,0.7161089770795172,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7942590550881716,0.0,0.5444931066825561,0,0,6.4101769821718335,1,1,,,,,
miku-random-v3,vehicle_cut_in,20,B2,B2-IterativePVD,1,1,0,0.29006258821996855,0.7161089770795172,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7942590550881716,0.0,0.5444931066825561,0,0,19.742961012525484,3,1,,,,,
miku-random-v3,vehicle_cut_in,20,MIKU,MIKU,1,1,0,0.29006258821996855,0.7161089770795172,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.7942590550881716,0.0,0.5444931066825561,0,0,6.988740002270788,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,21,B0,B0-TimeBlind,1,1,0,1.6922274221274662,2.3133320503010864,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9595770724937767,0.0,0.26784583803529594,0,0,3.844358987407759,1,1,,,,,
miku-random-v3,vehicle_cut_in,21,B1,B1-TimeAwareGreedy,1,1,0,1.6922274221274662,2.3133320503010864,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9595770724937767,0.0,0.26784583803529594,0,0,3.853803005767986,1,1,,,,,
miku-random-v3,vehicle_cut_in,21,B2,B2-IterativePVD,1,1,0,1.6922274221274662,2.3133320503010864,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9595770724937767,0.0,0.26784583803529594,0,0,12.09625499905087,3,1,,,,,
miku-random-v3,vehicle_cut_in,21,MIKU,MIKU,1,1,0,1.6922274221274662,2.3133320503010864,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9595770724937767,0.0,0.26784583803529594,0,0,4.31745100650005,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,22,B0,B0-TimeBlind,1,1,0,3.4718422298749836,2.206952252797226,10.0,10.0,1.0,4.100000099999999,41.00000099999999,1.4925538277949488,0.0,0.41661513418539897,0,0,3.5173679934814572,1,1,,,,,
