case_kind,seed,method,failure_type,progress_ratio,min_clearance_m
narrow_multi_obstacle,10,B1,unreached_or_fallback_stop,0.28205130821671803,0.7014507372376437
narrow_multi_obstacle,10,B2,unreached_or_fallback_stop,0.28205130821671803,0.7014507372376437
narrow_multi_obstacle,11,B0,unreached_or_fallback_stop,0.6538461794871794,0.29941325740547686
narrow_multi_obstacle,11,B1,unreached_or_fallback_stop,0.6538461794871794,0.29941325740547686
narrow_multi_obstacle,11,B2,unreached_or_fallback_stop,0.6538461794871794,0.29941325740547686
narrow_multi_obstacle,12,B0,unreached_or_fallback_stop,0.24358976963302878,1.4918732069959229
narrow_multi_obstacle,12,B1,unreached_or_fallback_stop,0.24358976963302878,1.5256116360029357
narrow_multi_obstacle,12,B2,unreached_or_fallback_stop,0.24358976963302878,1.5256116360029357
narrow_multi_obstacle,13,B0,unreached_or_fallback_stop,0.26923079614004913,0.8028133124123626
narrow_multi_obstacle,13,B1,unreached_or_fallback_stop,0.26923079614004913,0.8665361130350524
narrow_multi_obstacle,13,B2,unreached_or_fallback_stop,0.26923079614004913,0.8665361130350524
narrow_multi_obstacle,14,B0,unreached_or_fallback_stop,0.47435900000000003,0.28862627893742165
narrow_multi_obstacle,14,B1,unreached_or_fallback_stop,0.47435900000000003,0.28572040890784445
narrow_multi_obstacle,14,B2,unreached_or_fallback_stop,0.47435900000000003,0.28572040890784445
narrow_multi_obstacle,14,MIKU,unreached_or_fallback_stop,0.679487205128205,0.19896275633521324
narrow_multi_obstacle,15,B0,unreached_or_fallback_stop,0.26923079572788156,1.55240529382697
narrow_multi_obstacle,15,B1,unreached_or_fallback_stop,0.26923079572788156,1.5816100664890798
narrow_multi_obstacle,15,B2,unreached_or_fallback_stop,0.26923079572788156,1.5816100664890798
narrow_multi_obstacle,16,B0,unreached_or_fallback_stop,0.2692307953343924,1.0992246470085683
narrow_multi_obstacle,16,B1,unreached_or_fallback_stop,0.2692307953343924,1.1439351955496166
narrow_multi_obstacle,16,B2,unreached_or_fallback_stop,0.2692307953343924,1.1439351955496166
narrow_multi_obstacle,17,B0,unreached_or_fallback_stop,0.4615384871794872,0.2968076709241425
narrow_multi_obstacle,17,B1,unreached_or_fallback_stop,0.4615384871794872,0.29546223269814403
narrow_multi_obstacle,17,B2,unreached_or_fallback_stop,0.4615384871794872,0.29546223269814403
narrow_multi_obstacle,17,MIKU,unreached_or_fallback_stop,0.4615384871794872,0.2324272997984088
narrow_multi_obstacle,18,B0,unreached_or_fallback_stop,0.2692307958360795,0.5977322641426628
narrow_multi_obstacle,18,B1,unreached_or_fallback_stop,0.2692307958360795,0.6751073685862676
narrow_multi_obstacle,18,B2,unreached_or_fallback_stop,0.2692307958360795,0.6751073685862676
narrow_multi_obstacle,19,B0,unreached_or_fallback_stop,0.2564102832534647,1.5468887321096034
narrow_multi_obstacle,19,B1,unreached_or_fallback_stop,0.2564102832534647,1.5790425498253549
narrow_multi_obstacle,19,B2,unreached_or_fallback_stop,0.2564102832534647,1.5790425498253549
narrow_multi_obstacle,20,B0,unreached_or_fallback_stop,0.24358976924367914,1.6104817664802964
narrow_multi_obstacle,20,B1,unreached_or_fallback_stop,0.24358976924367914,1.6104817664802964
narrow_multi_obstacle,20,B2,unreached_or_fallback_stop,0.24358976924367914,1.6104817664802964
narrow_multi_obstacle,21,B0,unreached_or_fallback_stop,0.2692307958039816,1.4935083249753225
narrow_multi_obstacle,21,B1,unreached_or_fallback_stop,0.2692307958039816,1.524502605743349
narrow_multi_obstacle,21,B2,unreached_or_fallback_stop,0.2692307958039816,1.524502605743349
narrow_multi_obstacle,21,MIKU,unreached_or_fallback_stop,0.2692307958039816,1.5143963828243465
narrow_multi_obstacle,22,B0,unreached_or_fallback_stop,0.2692307952413121,0.6807328108118634
narrow_multi_obstacle,22,B1,unreached_or_fallback_stop,0.2692307952413121,0.7552868199007299
narrow_multi_obstacle,22,B2,unreached_or_fallback_stop,0.2692307952413121,0.7552868199007299
narrow_multi_obstacle,22,MIKU,unreached_or_fallback_stop,0.4615384871794872,0.20923595474262668
narrow_multi_obstacle,23,B0,unreached_or_fallback_stop,0.25641028313734177,1.167732946947165
narrow_multi_obstacle,23,B1,unreached_or_fallback_stop,0.25641028313734177,1.2111229234813992
narrow_multi_obstacle,23,B2,unreached_or_fallback_stop,0.25641028313734177,1.2111229234813992
narrow_multi_obstacle,24,B0,unreached_or_fallback_stop,0.2564102824165504,0.9940382267880598
narrow_multi_obstacle,24,B1,unreached_or_fallback_stop,0.2564102824165504,1.0454753422178502
narrow_multi_obstacle,24,B2,unreached_or_fallback_stop,0.2564102824165504,1.0454753422178502
narrow_multi_obstacle,25,B0,unreached_or_fallback_stop,0.47435900000000003,0.295312063082155
narrow_multi_obstacle,25,B1,unreached_or_fallback_stop,0.47435900000000003,0.2928531348960534
narrow_multi_obstacle,25,B2,unreached_or_fallback_stop,0.47435900000000003,0.2928531348960534
narrow_multi_obstacle,26,B0,unreached_or_fallback_stop,0.2692307953404441,1.0204516299842237
narrow_multi_obstacle,26,B1,unreached_or_fallback_stop,0.2692307953404441,1.0746559503633628
narrow_multi_obstacle,26,B2,unreached_or_fallback_stop,0.2692307953404441,1.0746559503633628
narrow_multi_obstacle,27,B0,unreached_or_fallback_stop,0.2692307950096067,1.3558710163312484
narrow_multi_obstacle,27,B1,unreached_or_fallback_stop,0.2692307950096067,1.392205580184288
narrow_multi_obstacle,27,B2,unreached_or_fallback_stop,0.2692307950096067,1.392205580184288
narrow_multi_obstacle,28,B0,unreached_or_fallback_stop,0.25641028269724336,1.1658021366361504
narrow_multi_obstacle,28,B1,unreached_or_fallback_stop,0.25641028269724336,1.209180233107364
narrow_multi_obstacle,28,B2,unreached_or_fallback_stop,0.25641028269724336,1.209180233107364
narrow_multi_obstacle,29,B0,unreached_or_fallback_stop,0.26923079501897856,1.4232807721024356
narrow_multi_obstacle,29,B1,unreached_or_fallback_stop,0.26923079501897856,1.4601823020900988
narrow_multi_obstacle,29,B2,unreached_or_fallback_stop,0.26923079501897856,1.4601823020900988
narrow_multi_obstacle,30,B0,unreached_or_fallback_stop,0.4615384871794872,0.27776309141858413
narrow_multi_obstacle,30,B1,unreached_or_fallback_stop,0.4615384871794872,0.2682221318644359
narrow_multi_obstacle,30,B2,unreached_or_fallback_stop,0.4615384871794872,0.2682221318644359
narrow_multi_obstacle,31,B0,unreached_or_fallback_stop,0.25641028239724395,1.9379013767010265
narrow_multi_obstacle,31,B1,unreached_or_fallback_stop,0.25641028239724395,1.9379013767010265
narrow_multi_obstacle,31,B2,unreached_or_fallback_stop,0.25641028239724395,1.9379013767010265
narrow_multi_obstacle,31,MIKU,unreached_or_fallback_stop,0.44871797489618515,0.2342613410106588
narrow_multi_obstacle,32,B0,unreached_or_fallback_stop,0.6538461794871794,0.274049443909655
narrow_multi_obstacle,32,B1,unreached_or_fallback_stop,0.6538461794871794,0.26722985372311464
narrow_multi_obstacle,32,B2,unreached_or_fallback_stop,0.6538461794871794,0.26722985372311464
narrow_multi_obstacle,33,B0,unreached_or_fallback_stop,0.24358976929728668,1.6646017156281518
narrow_multi_obstacle,33,B1,unreached_or_fallback_stop,0.24358976929728668,1.6646017156281518
narrow_multi_obstacle,33,B2,unreached_or_fallback_stop,0.24358976929728668,1.6646017156281518
narrow_multi_obstacle,33,MIKU,unreached_or_fallback_stop,0.24358976929728668,1.6646017156281518
narrow_multi_obstacle,34,B0,unreached_or_fallback_stop,0.47435899998973124,0.2833197496471487
narrow_multi_obstacle,34,B1,unreached_or_fallback_stop,0.47435899998973124,0.27731199339946255
narrow_multi_obstacle,34,B2,unreached_or_fallback_stop,0.47435899998973124,0.27731199339946255
narrow_multi_obstacle,35,B0,unreached_or_fallback_stop,0.28205130815317264,0.49255132717398387
narrow_multi_obstacle,35,B1,unreached_or_fallback_stop,0.28205130815317264,0.5838098004603959
narrow_multi_obstacle,35,B2,unreached_or_fallback_stop,0.28205130815317264,0.5838098004603959
narrow_multi_obstacle,35,MIKU,unreached_or_fallback_stop,0.28205130815317264,0.5588740438033056
narrow_multi_obstacle,36,B0,unreached_or_fallback_stop,0.24358976974305713,1.5124304895423255
narrow_multi_obstacle,36,B1,unreached_or_fallback_stop,0.24358976974305713,1.5449822726217906
narrow_multi_obstacle,36,B2,unreached_or_fallback_stop,0.24358976974305713,1.5449822726217906
narrow_multi_obstacle,37,B0,unreached_or_fallback_stop,0.44871797435897437,0.29394462229674523
narrow_multi_obstacle,37,B1,unreached_or_fallback_stop,0.44871797435897437,0.29394462229674523
narrow_multi_obstacle,37,B2,unreached_or_fallback_stop,0.44871797435897437,0.29394462229674523
narrow_multi_obstacle,38,B0,unreached_or_fallback_stop,0.679487205128205,0.2955476776974333
narrow_multi_obstacle,38,B1,unreached_or_fallback_stop,0.679487205128205,0.29404060141020705
narrow_multi_obstacle,38,B2,unreached_or_fallback_stop,0.679487205128205,0.29404060141020705
narrow_multi_obstacle,39,B0,unreached_or_fallback_stop,0.2692307953368264,1.6014359005572367
narrow_multi_obstacle,39,B1,unreached_or_fallback_stop,0.2692307953368264,1.6014359005572367
narrow_multi_obstacle,39,B2,unreached_or_fallback_stop,0.2692307953368264,1.6014359005572367
narrow_multi_obstacle,40,B0,unreached_or_fallback_stop,0.2564102820712346,0.8934143754927003
narrow_multi_obstacle,40,B1,unreached_or_fallback_stop,0.2564102820712346,0.9546841444320662
narrow_multi_obstacle,40,B2,unreached_or_fallback_stop,0.2564102820712346,0.9546841444320662
narrow_multi_obstacle,41,B0,unreached_or_fallback_stop,0.26923079508386333,0.5994860256654777
narrow_multi_obstacle,41,B1,unreached_or_fallback_stop,0.26923079508386333,0.6858113402672666
narrow_multi_obstacle,41,B2,unreached_or_fallback_stop,0.26923079508386333,0.6858113402672666
narrow_multi_obstacle,42,B0,unreached_or_fallback_stop,0.25641028206347916,1.1936977730159737
narrow_multi_obstacle,42,B1,unreached_or_fallback_stop,0.25641028206347916,1.2345183131677175
narrow_multi_obstacle,42,B2,unreached_or_fallback_stop,0.25641028206347916,1.2345183131677175
narrow_multi_obstacle,42,MIKU,unreached_or_fallback_stop,0.25641028206347916,1.2232374317962003
narrow_multi_obstacle,43,B0,unreached_or_fallback_stop,0.28205130797532324,1.4203852195151967
narrow_multi_obstacle,43,B1,unreached_or_fallback_stop,0.28205130797532324,1.453432266796103
narrow_multi_obstacle,43,B2,unreached_or_fallback_stop,0.28205130797532324,1.453432266796103
narrow_multi_obstacle,43,MIKU,unreached_or_fallback_stop,0.28205130797532324,1.4444807241678455
narrow_multi_obstacle,44,B0,unreached_or_fallback_stop,0.25641028241594793,1.4407423728217248
narrow_multi_obstacle,44,B1,unreached_or_fallback_stop,0.25641028241594793,1.4773310987513875
narrow_multi_obstacle,44,B2,unreached_or_fallback_stop,0.25641028241594793,1.4773310987513875
narrow_multi_obstacle,45,B0,unreached_or_fallback_stop,0.4615384869752012,0.27764224127994774
narrow_multi_obstacle,45,B1,unreached_or_fallback_stop,0.4615384869752012,0.26645080965084333
narrow_multi_obstacle,45,B2,unreached_or_fallback_stop,0.4615384869752012,0.26645080965084333
narrow_multi_obstacle,46,B0,unreached_or_fallback_stop,0.2564102822808272,1.4577919366692376
narrow_multi_obstacle,46,B1,unreached_or_fallback_stop,0.2564102822808272,1.4911468033537751
narrow_multi_obstacle,46,B2,unreached_or_fallback_stop,0.2564102822808272,1.4911468033537751
narrow_multi_obstacle,47,B0,unreached_or_fallback_stop,0.2435897692696153,1.738658910073847
narrow_multi_obstacle,47,B1,unreached_or_fallback_stop,0.2435897692696153,1.738658910073847
narrow_multi_obstacle,47,B2,unreached_or_fallback_stop,0.2435897692696153,1.738658910073847
narrow_multi_obstacle,47,MIKU,unreached_or_fallback_stop,0.2435897692696153,1.738658910073847
narrow_multi_obstacle,49,B0,unreached_or_fallback_stop,0.47435900000000003,0.29276289919938353
narrow_multi_obstacle,49,B1,unreached_or_fallback_stop,0.47435900000000003,0.29025764616620947
narrow_multi_obstacle,49,B2,unreached_or_fallback_stop,0.47435900000000003,0.29025764616620947
narrow_multi_obstacle,50,B0,unreached_or_fallback_stop,0.2692307963003948,0.593323379810272
narrow_multi_obstacle,50,B1,unreached_or_fallback_stop,0.2692307963003948,0.6791587570029316
narrow_multi_obstacle,50,B2,unreached_or_fallback_stop,0.2692307963003948,0.6791587570029316
narrow_multi_obstacle,51,B0,unreached_or_fallback_stop,0.2564102833957283,1.3912113993861708
narrow_multi_obstacle,51,B1,unreached_or_fallback_stop,0.2564102833957283,1.429642019746239
narrow_multi_obstacle,51,B2,unreached_or_fallback_stop,0.2564102833957283,1.429642019746239
narrow_multi_obstacle,51,MIKU,unreached_or_fallback_stop,0.2564102833957283,1.4154646215870816
narrow_multi_obstacle,52,B0,unreached_or_fallback_stop,0.2564102820584791,1.106291875380554
narrow_multi_obstacle,52,B1,unreached_or_fallback_stop,0.2564102820584791,1.150669579589894
narrow_multi_obstacle,52,B2,unreached_or_fallback_stop,0.2564102820584791,1.150669579589894
narrow_multi_obstacle,53,B0,unreached_or_fallback_stop,0.2692307951902681,1.8993837879820434
narrow_multi_obstacle,53,B1,unreached_or_fallback_stop,0.2692307951902681,1.8993837879820434
narrow_multi_obstacle,53,B2,unreached_or_fallback_stop,0.2692307951902681,1.8993837879820434
narrow_multi_obstacle,54,B0,unreached_or_fallback_stop,0.44871797435897437,0.29630401928259736
narrow_multi_obstacle,54,B1,unreached_or_fallback_stop,0.44871797435897437,0.2951780591514588
narrow_multi_obstacle,54,B2,unreached_or_fallback_stop,0.44871797435897437,0.2951780591514588
narrow_multi_obstacle,55,B0,unreached_or_fallback_stop,0.47435900000000003,0.2862965538408646
narrow_multi_obstacle,55,B1,unreached_or_fallback_stop,0.47435900000000003,0.2821507352119162
narrow_multi_obstacle,55,B2,unreached_or_fallback_stop,0.47435900000000003,0.2821507352119162
narrow_multi_obstacle,55,MIKU,unreached_or_fallback_stop,0.47435900000000003,0.22262561685331253
narrow_multi_obstacle,56,B0,unreached_or_fallback_stop,0.2564102823574234,1.3338863024188858
narrow_multi_obstacle,56,B1,unreached_or_fallback_stop,0.2564102823574234,1.3688575828408596
narrow_multi_obstacle,56,B2,unreached_or_fallback_stop,0.2564102823574234,1.3688575828408596
narrow_multi_obstacle,57,B0,unreached_or_fallback_stop,0.679487205128205,0.2838102037135671
narrow_multi_obstacle,57,B1,unreached_or_fallback_stop,0.679487205128205,0.2838102037135671
narrow_multi_obstacle,57,B2,unreached_or_fallback_stop,0.679487205128205,0.2838102037135671
narrow_multi_obstacle,58,B0,unreached_or_fallback_stop,0.4743590001906063,0.2868077020739536
narrow_multi_obstacle,58,B1,unreached_or_fallback_stop,0.4743590001906063,0.27702431059046545
narrow_multi_obstacle,58,B2,unreached_or_fallback_stop,0.4743590001906063,0.27702431059046545
narrow_multi_obstacle,59,B0,unreached_or_fallback_stop,0.44871797437032757,0.2754877614632651
narrow_multi_obstacle,59,B1,unreached_or_fallback_stop,0.44871797437032757,0.26534317365505394
narrow_multi_obstacle,59,B2,unreached_or_fallback_stop,0.44871797437032757,0.26534317365505394
narrow_multi_obstacle,60,B0,unreached_or_fallback_stop,0.2820513082862255,0.7461032200328
narrow_multi_obstacle,60,B1,unreached_or_fallback_stop,0.2820513082862255,0.8110253263908296
narrow_multi_obstacle,60,B2,unreached_or_fallback_stop,0.2820513082862255,0.8110253263908296
narrow_multi_obstacle,61,B0,unreached_or_fallback_stop,0.25641028255565557,0.9821345244144479
narrow_multi_obstacle,61,B1,unreached_or_fallback_stop,0.25641028255565557,1.0365229136045984
narrow_multi_obstacle,61,B2,unreached_or_fallback_stop,0.25641028255565557,1.0365229136045984
narrow_multi_obstacle,61,MIKU,unreached_or_fallback_stop,0.25641028255565557,1.0191437413841367
narrow_multi_obstacle,62,B0,unreached_or_fallback_stop,0.6666666923076923,0.29151526603109046
narrow_multi_obstacle,62,B1,unreached_or_fallback_stop,0.6666666923076923,0.28622950918870593
narrow_multi_obstacle,62,B2,unreached_or_fallback_stop,0.6666666923076923,0.28622950918870593
narrow_multi_obstacle,63,B0,unreached_or_fallback_stop,0.2692307956178524,1.6992088380530992
narrow_multi_obstacle,63,B1,unreached_or_fallback_stop,0.2692307956178524,1.6992088380530992
narrow_multi_obstacle,63,B2,unreached_or_fallback_stop,0.2692307956178524,1.6992088380530992
narrow_multi_obstacle,64,B0,unreached_or_fallback_stop,0.6538461794871794,0.2896955539202203
narrow_multi_obstacle,64,B1,unreached_or_fallback_stop,0.6538461794871794,0.2831095489961985
narrow_multi_obstacle,64,B2,unreached_or_fallback_stop,0.6538461794871794,0.2831095489961985
narrow_multi_obstacle,65,B0,unreached_or_fallback_stop,0.2692307954570993,1.4231333743319328
narrow_multi_obstacle,65,B1,unreached_or_fallback_stop,0.2692307954570993,1.4552725177053745
narrow_multi_obstacle,65,B2,unreached_or_fallback_stop,0.2692307954570993,1.4552725177053745
narrow_multi_obstacle,65,MIKU,unreached_or_fallback_stop,0.2692307954570993,1.4449234995605937
narrow_multi_obstacle,66,B0,unreached_or_fallback_stop,0.25641028250974585,1.521558394133189
narrow_multi_obstacle,66,B1,unreached_or_fallback_stop,0.25641028250974585,1.5530127084584775
narrow_multi_obstacle,66,B2,unreached_or_fallback_stop,0.25641028250974585,1.5530127084584775
narrow_multi_obstacle,66,MIKU,unreached_or_fallback_stop,0.25641028250974585,1.5413574933376972
narrow_multi_obstacle,67,B0,unreached_or_fallback_stop,0.4615384871794872,0.2847857246009373
narrow_multi_obstacle,67,B1,unreached_or_fallback_stop,0.4615384871794872,0.279489668967869
narrow_multi_obstacle,67,B2,unreached_or_fallback_stop,0.4615384871794872,0.279489668967869
narrow_multi_obstacle,68,B0,unreached_or_fallback_stop,0.26923079523084464,1.5300492322886372
narrow_multi_obstacle,68,B1,unreached_or_fallback_stop,0.26923079523084464,1.5300492322886372
narrow_multi_obstacle,68,B2,unreached_or_fallback_stop,0.26923079523084464,1.5300492322886372
narrow_multi_obstacle,69,B0,unreached_or_fallback_stop,0.487179512666314,0.2978754330603084
narrow_multi_obstacle,69,B1,unreached_or_fallback_stop,0.487179512666314,0.2973732346147442
narrow_multi_obstacle,69,B2,unreached_or_fallback_stop,0.487179512666314,0.2973732346147442
narrow_multi_obstacle,70,B0,unreached_or_fallback_stop,0.4871795133521832,0.29682151575200694
narrow_multi_obstacle,70,B1,unreached_or_fallback_stop,0.4871795133521832,0.29355983074803305
narrow_multi_obstacle,70,B2,unreached_or_fallback_stop,0.4871795133521832,0.29355983074803305
narrow_multi_obstacle,70,MIKU,unreached_or_fallback_stop,0.4871795133521832,0.24280355465995648
narrow_multi_obstacle,71,B0,unreached_or_fallback_stop,0.2564102825568128,1.4890278897770248
narrow_multi_obstacle,71,B1,unreached_or_fallback_stop,0.2564102825568128,1.5209664021966662
narrow_multi_obstacle,71,B2,unreached_or_fallback_stop,0.2564102825568128,1.5209664021966662
narrow_multi_obstacle,71,MIKU,unreached_or_fallback_stop,0.2564102825568128,1.5092952649458684
narrow_multi_obstacle,72,B0,unreached_or_fallback_stop,0.47435900000000003,0.2990888277150696
narrow_multi_obstacle,72,B1,unreached_or_fallback_stop,0.47435900000000003,0.2988775529469918
narrow_multi_obstacle,72,B2,unreached_or_fallback_stop,0.47435900000000003,0.2988775529469918
narrow_multi_obstacle,72,MIKU,unreached_or_fallback_stop,0.47435900000000003,0.2331592038941983
narrow_multi_obstacle,73,B0,unreached_or_fallback_stop,0.24358976942736313,1.2710606533403592
narrow_multi_obstacle,73,B1,unreached_or_fallback_stop,0.24358976942736313,1.3126227619204316
narrow_multi_obstacle,73,B2,unreached_or_fallback_stop,0.24358976942736313,1.3126227619204316
narrow_multi_obstacle,74,B0,unreached_or_fallback_stop,0.2564102822018079,1.32807360302939
narrow_multi_obstacle,74,B1,unreached_or_fallback_stop,0.2564102822018079,1.3676758991704314
narrow_multi_obstacle,74,B2,unreached_or_fallback_stop,0.2564102822018079,1.3676758991704314
narrow_multi_obstacle,75,B0,unreached_or_fallback_stop,0.25641028256653786,1.7915985955144202
narrow_multi_obstacle,75,B1,unreached_or_fallback_stop,0.25641028256653786,1.7915985955144202
narrow_multi_obstacle,75,B2,unreached_or_fallback_stop,0.25641028256653786,1.7915985955144202
narrow_multi_obstacle,76,B0,unreached_or_fallback_stop,0.2564102820641753,0.9907147924089699
narrow_multi_obstacle,76,B1,unreached_or_fallback_stop,0.2564102820641753,1.0402535227028755
narrow_multi_obstacle,76,B2,unreached_or_fallback_stop,0.2564102820641753,1.0402535227028755
narrow_multi_obstacle,77,B0,unreached_or_fallback_stop,0.2692307955559093,0.5593373820049946
narrow_multi_obstacle,77,B1,unreached_or_fallback_stop,0.2692307955559093,0.6497480613840122
narrow_multi_obstacle,77,B2,unreached_or_fallback_stop,0.2692307955559093,0.6497480613840122
narrow_multi_obstacle,78,B0,unreached_or_fallback_stop,0.47435899963513295,0.28335235723713864
narrow_multi_obstacle,78,B1,unreached_or_fallback_stop,0.47435899963513295,0.2768248165115959
narrow_multi_obstacle,78,B2,unreached_or_fallback_stop,0.47435899963513295,0.2768248165115959
narrow_multi_obstacle,79,B0,unreached_or_fallback_stop,0.2564102828213976,1.1985652938083677
narrow_multi_obstacle,79,B1,unreached_or_fallback_stop,0.2564102828213976,1.244046280749869
narrow_multi_obstacle,79,B2,unreached_or_fallback_stop,0.2564102828213976,1.244046280749869
narrow_multi_obstacle,79,MIKU,unreached_or_fallback_stop,0.2564102828213976,1.230123453743575
narrow_multi_obstacle,80,B0,unreached_or_fallback_stop,0.47435900000000003,0.2843500567420052
narrow_multi_obstacle,80,B1,unreached_or_fallback_stop,0.47435900000000003,0.27893907937749707
narrow_multi_obstacle,80,B2,unreached_or_fallback_stop,0.47435900000000003,0.27893907937749707
narrow_multi_obstacle,81,B0,unreached_or_fallback_stop,0.2564102823684213,1.0444296138048645
narrow_multi_obstacle,81,B1,unreached_or_fallback_stop,0.2564102823684213,1.0952163921067095
narrow_multi_obstacle,81,B2,unreached_or_fallback_stop,0.2564102823684213,1.0952163921067095
narrow_multi_obstacle,82,B0,unreached_or_fallback_stop,0.26923079605609085,0.8794906806855929
narrow_multi_obstacle,82,B1,unreached_or_fallback_stop,0.26923079605609085,0.9373215826450014
narrow_multi_obstacle,82,B2,unreached_or_fallback_stop,0.26923079605609085,0.9373215826450014
narrow_multi_obstacle,82,MIKU,unreached_or_fallback_stop,0.6666666923076923,0.17937930976595023
narrow_multi_obstacle,83,B0,unreached_or_fallback_stop,0.25641028208786554,1.9763531495964666
narrow_multi_obstacle,83,B1,unreached_or_fallback_stop,0.25641028208786554,1.9763531495964666
narrow_multi_obstacle,83,B2,unreached_or_fallback_stop,0.25641028208786554,1.9763531495964666
narrow_multi_obstacle,84,B0,unreached_or_fallback_stop,0.2692307959920247,1.5920754597341504
narrow_multi_obstacle,84,B1,unreached_or_fallback_stop,0.2692307959920247,1.5920754597341504
narrow_multi_obstacle,84,B2,unreached_or_fallback_stop,0.2692307959920247,1.5920754597341504
narrow_multi_obstacle,85,B0,unreached_or_fallback_stop,0.2820513078377639,0.559387667140873
narrow_multi_obstacle,85,B1,unreached_or_fallback_stop,0.2820513078377639,0.651829925341312
narrow_multi_obstacle,85,B2,unreached_or_fallback_stop,0.2820513078377639,0.651829925341312
narrow_multi_obstacle,85,MIKU,unreached_or_fallback_stop,0.47435900479861065,0.2296116943838058
narrow_multi_obstacle,86,B0,unreached_or_fallback_stop,0.24358976996603118,1.3815117586068246
narrow_multi_obstacle,86,B1,unreached_or_fallback_stop,0.24358976996603118,1.4179411920078888
narrow_multi_obstacle,86,B2,unreached_or_fallback_stop,0.24358976996603118,1.4179411920078888
narrow_multi_obstacle,87,B0,unreached_or_fallback_stop,0.2820513082840114,1.5900760988807638
narrow_multi_obstacle,87,B1,unreached_or_fallback_stop,0.2820513082840114,1.5900760988807638
narrow_multi_obstacle,87,B2,unreached_or_fallback_stop,0.2820513082840114,1.5900760988807638
narrow_multi_obstacle,88,B0,unreached_or_fallback_stop,0.2307692566136975,1.7317365128175888
narrow_multi_obstacle,88,B1,unreached_or_fallback_stop,0.2307692566136975,1.7317365128175888
narrow_multi_obstacle,88,B2,unreached_or_fallback_stop,0.2307692566136975,1.7317365128175888
narrow_multi_obstacle,88,MIKU,unreached_or_fallback_stop,0.2307692566136975,1.7317365128175888
narrow_multi_obstacle,89,B0,unreached_or_fallback_stop,0.26923079488342744,1.502316062707123
narrow_multi_obstacle,89,B1,unreached_or_fallback_stop,0.26923079488342744,1.5348422858213893
narrow_multi_obstacle,89,B2,unreached_or_fallback_stop,0.26923079488342744,1.5348422858213893
narrow_multi_obstacle,89,MIKU,unreached_or_fallback_stop,0.26923079488342744,1.5264897342785086
narrow_multi_obstacle,90,B0,unreached_or_fallback_stop,0.48717951282051286,0.30225062905067923
narrow_multi_obstacle,90,B1,unreached_or_fallback_stop,0.48717951282051286,0.30225062905067923
narrow_multi_obstacle,90,B2,unreached_or_fallback_stop,0.48717951282051286,0.30225062905067923
narrow_multi_obstacle,91,B0,unreached_or_fallback_stop,0.28205130865854416,0.5607692287465271
narrow_multi_obstacle,91,B1,unreached_or_fallback_stop,0.28205130865854416,0.651712586328238
narrow_multi_obstacle,91,B2,unreached_or_fallback_stop,0.28205130865854416,0.651712586328238
narrow_multi_obstacle,92,B0,unreached_or_fallback_stop,0.269230795732078,0.7093995858930578
narrow_multi_obstacle,92,B1,unreached_or_fallback_stop,0.269230795732078,0.77925016047591
narrow_multi_obstacle,92,B2,unreached_or_fallback_stop,0.269230795732078,0.77925016047591
narrow_multi_obstacle,93,B0,unreached_or_fallback_stop,0.4615384871794872,0.27239139215548536
narrow_multi_obstacle,93,B1,unreached_or_fallback_stop,0.4615384871794872,0.2634616984881383
narrow_multi_obstacle,93,B2,unreached_or_fallback_stop,0.4615384871794872,0.2634616984881383
narrow_multi_obstacle,94,B0,unreached_or_fallback_stop,0.2564102830405716,1.0723534046426022
narrow_multi_obstacle,94,B1,unreached_or_fallback_stop,0.2564102830405716,1.1150294404887453
narrow_multi_obstacle,94,B2,unreached_or_fallback_stop,0.2564102830405716,1.1150294404887453
narrow_multi_obstacle,94,MIKU,unreached_or_fallback_stop,0.2564102830405716,1.0982964614904998
narrow_multi_obstacle,95,B0,unreached_or_fallback_stop,0.47435900000000003,0.28788559402323466
narrow_multi_obstacle,95,B1,unreached_or_fallback_stop,0.47435900000000003,0.28250555638517727
narrow_multi_obstacle,95,B2,unreached_or_fallback_stop,0.47435900000000003,0.28250555638517727
narrow_multi_obstacle,96,B0,unreached_or_fallback_stop,0.269230795142193,1.8145709573513626
narrow_multi_obstacle,96,B1,unreached_or_fallback_stop,0.269230795142193,1.8145709573513626
narrow_multi_obstacle,96,B2,unreached_or_fallback_stop,0.269230795142193,1.8145709573513626
narrow_multi_obstacle,97,B0,unreached_or_fallback_stop,0.47435900000000003,0.28623922751642183
narrow_multi_obstacle,97,B1,unreached_or_fallback_stop,0.47435900000000003,0.280776232660369
narrow_multi_obstacle,97,B2,unreached_or_fallback_stop,0.47435900000000003,0.280776232660369
narrow_multi_obstacle,98,B0,unreached_or_fallback_stop,0.679487205128205,0.27462872886545564
narrow_multi_obstacle,98,B1,unreached_or_fallback_stop,0.679487205128205,0.2684925940455385
narrow_multi_obstacle,98,B2,unreached_or_fallback_stop,0.679487205128205,0.2684925940455385
narrow_multi_obstacle,99,B0,unreached_or_fallback_stop,0.44871797435897437,0.2882234656234023
narrow_multi_obstacle,99,B1,unreached_or_fallback_stop,0.44871797435897437,0.283355412725207
narrow_multi_obstacle,99,B2,unreached_or_fallback_stop,0.44871797435897437,0.283355412725207
interleaved_dynamic,2,B1,unreached_or_fallback_stop,0.3636363863637714,0.10738107905955152
